team_slug,team_name,player_id,name,first_name,last_name,uniform_number,positions,position_names,status,status_id,active,age,height,weight,birth_date,birth_city,birth_state,birth_country,college,first_year,last_year,experience_years,injury_type,injury_notes,player_url,headshot_url,source_url
cleveland,Cleveland Cavaliers,nba.p.10421,Miller Kopp,Miller,Kopp,18,SF,Small Forward,FA,FREE_AGENT,False,27,"6'7""",220,1998-11-24,Houston,,United States,Indiana,2023,2025,2,,,https://sports.yahoo.com/nba/players/10421/,https://s.yimg.com/iu/api/res/1.2/YXj10txsZP1jJXxZws2MVQ--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10202025/10421.png,https://sports.yahoo.com/nba/teams/cleveland/roster/
cleveland,Cleveland Cavaliers,nba.p.10088,Chris Livingston,Chris,Livingston,8,SF,Small Forward,FA,FREE_AGENT,False,22,"6'6""",220,2003-10-15,Akron,,United States,Kentucky,2023,2025,2,,,https://sports.yahoo.com/nba/players/10088/,https://s.yimg.com/iu/api/res/1.2/aSlPgFgbsM.GY9i.4evdlA--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11182025/10088.png,https://sports.yahoo.com/nba/teams/cleveland/roster/
cleveland,Cleveland Cavaliers,nba.p.6452,Sam Merrill,Sam,Merrill,5,SG/SF,Shooting Guard/Small Forward,ACT,ACTIVE,True,29,"6'4""",205,1996-05-15,Salt Lake City,Utah,United States,Utah State,2020,2025,5,,,https://sports.yahoo.com/nba/players/6452/,https://s.yimg.com/iu/api/res/1.2/R6eoNKwKwhWhKvTJuja9uQ--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10242024/6452.png,https://sports.yahoo.com/nba/teams/cleveland/roster/
cleveland,Cleveland Cavaliers,nba.p.10367,Riley Minix,Riley,Minix,12,SF/PF,Small Forward/Power Forward,TWO-WAY,TWO_WAY_CONTRACT,True,25,"6'7""",230,2000-09-22,Vero Beach,,United States,Morehead State,2024,2025,1,,,https://sports.yahoo.com/nba/players/10367/,https://s.yimg.com/iu/api/res/1.2/xC6KiNcwpHse83nZfajdSg--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/10367.png,https://sports.yahoo.com/nba/teams/cleveland/roster/
cleveland,Cleveland Cavaliers,nba.p.5826,Donovan Mitchell,Donovan,Mitchell,45,SG,Shooting Guard,ACT,ACTIVE,True,29,"6'2""",215,1996-09-07,Elmsford,Connecticut,United States,Louisville,2017,2025,8,,,https://sports.yahoo.com/nba/players/5826/,https://s.yimg.com/iu/api/res/1.2/3BYH2kV3b6_QjRRvMQZwQA--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10242024/5826.png,https://sports.yahoo.com/nba/teams/cleveland/roster/
cleveland,Cleveland Cavaliers,nba.p.6514,Evan Mobley,Evan,Mobley,4,PF/C,Power Forward/Center,ACT,ACTIVE,True,24,"6'11""",215,2001-06-18,San Diego,California,United States,USC,2021,2025,4,,,https://sports.yahoo.com/nba/players/6514/,https://s.yimg.com/iu/api/res/1.2/Xa3L4qW2wu41pr9mTUbEdg--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/12182025/6514.png,https://sports.yahoo.com/nba/teams/cleveland/roster/
cleveland,Cleveland Cavaliers,nba.p.5487,Larry Nance Jr.,Larry,Nance Jr.,22,PF/C,Power Forward/Center,ACT,ACTIVE,True,33,"6'6""",245,1993-01-01,Akron,Ohio,United States,Wyoming,2015,2025,10,,,https://sports.yahoo.com/nba/players/5487/,https://s.yimg.com/iu/api/res/1.2/dmEXv_vvx1h9r8mO1azt7g--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11132025/5487.png,https://sports.yahoo.com/nba/teams/cleveland/roster/
cleveland,Cleveland Cavaliers,nba.p.10481,Saliou Niang,Saliou,Niang,77,SF,Small Forward,FA,FREE_AGENT,False,21,"6'8""",190,2004-05-14,Dakar,,Senegal,,2025,2025,0,,,https://sports.yahoo.com/nba/players/10481/,,https://sports.yahoo.com/nba/teams/cleveland/roster/
cleveland,Cleveland Cavaliers,nba.p.10145,Craig Porter Jr.,Craig,Porter Jr.,9,PG/SG,Point Guard/Shooting Guard,ACT,ACTIVE,True,26,"6'1""",180,2000-02-26,Terre Haute,,United States,Wichita State,2023,2025,2,,,https://sports.yahoo.com/nba/players/10145/,https://s.yimg.com/iu/api/res/1.2/791SThCr4wfC1FkURuLMag--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10242024/10145.png,https://sports.yahoo.com/nba/teams/cleveland/roster/
cleveland,Cleveland Cavaliers,nba.p.10472,Tyrese Proctor,Tyrese,Proctor,24,PG/SG,Point Guard/Shooting Guard,ACT,ACTIVE,True,21,"6'4""",185,2004-04-01,Sydney,,Australia,Duke,2025,2025,0,,,https://sports.yahoo.com/nba/players/10472/,https://s.yimg.com/iu/api/res/1.2/JzbfFqJ.HkY5fXxpHck89w--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10202025/10472.png,https://sports.yahoo.com/nba/teams/cleveland/roster/
cleveland,Cleveland Cavaliers,nba.p.6673,Olivier Sarr,Olivier,Sarr,33,C,Center,TWO-WAY,TWO_WAY_CONTRACT,True,27,"6'10""",240,1999-02-20,Niort,,France,Kentucky,2021,2025,4,,,https://sports.yahoo.com/nba/players/6673/,https://s.yimg.com/iu/api/res/1.2/A7KFKnnBlvbKvcjxNZCSgA--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/02132026/6673.1.png,https://sports.yahoo.com/nba/teams/cleveland/roster/
cleveland,Cleveland Cavaliers,nba.p.5187,Dennis Schröder,Dennis,Schröder,8,PG/SG,Point Guard/Shooting Guard,ACT,ACTIVE,True,32,"6'1""",175,1993-09-15,Braunschweig,,Germany,,2013,2025,12,,,https://sports.yahoo.com/nba/players/5187/,https://s.yimg.com/iu/api/res/1.2/NCAN9ZU96lmLs1ek1BTwmg--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/02042026/5187.3.png,https://sports.yahoo.com/nba/teams/cleveland/roster/
cleveland,Cleveland Cavaliers,nba.p.6267,Max Strus,Max,Strus,2,SF/SG,Small Forward/Shooting Guard,ACT,ACTIVE,True,29,"6'5""",215,1996-03-28,Hickory Hills,Illinois,United States,DePaul,2019,2025,6,,,https://sports.yahoo.com/nba/players/6267/,https://s.yimg.com/iu/api/res/1.2/GgvAlQdC5U4bVsVuzO7d2g--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10242024/6267.png,https://sports.yahoo.com/nba/teams/cleveland/roster/
cleveland,Cleveland Cavaliers,nba.p.10397,Nae'Qwan Tomlin,Nae'Qwan,Tomlin,35,PF/SF,Power Forward/Small Forward,ACT,ACTIVE,True,25,"6'8""",210,2000-12-19,Harlem,,United States,Memphis,2024,2025,1,,,https://sports.yahoo.com/nba/players/10397/,https://s.yimg.com/iu/api/res/1.2/GwCUybT.cHEQkifa4xKkvw--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10202025/10397.png,https://sports.yahoo.com/nba/teams/cleveland/roster/
cleveland,Cleveland Cavaliers,nba.p.6746,Luke Travers,Luke,Travers,33,SG,Shooting Guard,FA,FREE_AGENT,False,24,"6'6""",207,2001-09-03,Perth,Western Australia,Australia,,2024,2025,1,,,https://sports.yahoo.com/nba/players/6746/,https://s.yimg.com/iu/api/res/1.2/U.tM5HEakmORUllCOqdX_g--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10242024/6746.png,https://sports.yahoo.com/nba/teams/cleveland/roster/
cleveland,Cleveland Cavaliers,nba.p.10279,Jaylon Tyson,Jaylon,Tyson,20,SG/SF/PF,Shooting Guard/Small Forward/Power Forward,ACT,ACTIVE,True,23,"6'6""",215,2002-12-02,Plano,,United States,California,2024,2025,1,,,https://sports.yahoo.com/nba/players/10279/,https://s.yimg.com/iu/api/res/1.2/F.JVLllkNlWEY_45MWSmNA--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/01202026/10279.1.png,https://sports.yahoo.com/nba/teams/cleveland/roster/
cleveland,Cleveland Cavaliers,nba.p.6256,Dean Wade,Dean,Wade,32,PF/SF/C,Power Forward/Small Forward/Center,ACT,ACTIVE,True,29,"6'9""",228,1996-11-20,Wichita,Kansas,United States,Kansas State,2019,2025,6,,,https://sports.yahoo.com/nba/players/6256/,https://s.yimg.com/iu/api/res/1.2/x24ku2krS5AbClnBjWVNPQ--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10242024/6256.png,https://sports.yahoo.com/nba/teams/cleveland/roster/
dallas,Dallas Mavericks,nba.p.5959,Marvin Bagley III,Marvin,Bagley III,35,PF/C,Power Forward/Center,ACT,ACTIVE,True,27,"6'10""",235,1999-03-14,Tempe,Arizona,United States,Duke,2018,2025,7,,,https://sports.yahoo.com/nba/players/5959/,https://s.yimg.com/iu/api/res/1.2/0I00gjAUCrJsxZgCFuK6Zg--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/02132026/5959.1.png,https://sports.yahoo.com/nba/teams/dallas/roster/
dallas,Dallas Mavericks,nba.p.6725,Max Christie,Max,Christie,00,SG/SF,Shooting Guard/Small Forward,ACT,ACTIVE,True,23,"6'5""",190,2003-02-10,Arlington Heights,Illinois,United States,Michigan State,2022,2025,3,,,https://sports.yahoo.com/nba/players/6725/,https://s.yimg.com/iu/api/res/1.2/2wps37x3y0krFj_r19x32w--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/6725.png,https://sports.yahoo.com/nba/teams/dallas/roster/
dallas,Dallas Mavericks,nba.p.10524,Moussa Cisse,Moussa,Cisse,30,C,Center,TWO-WAY,TWO_WAY_CONTRACT,True,23,"6'11""",220,2002-09-10,Conakry,,Guinea,Memphis,2025,2025,0,,,https://sports.yahoo.com/nba/players/10524/,https://s.yimg.com/iu/api/res/1.2/wbUdDQijzpV8jqA.svRe0Q--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10202025/10524.png,https://sports.yahoo.com/nba/teams/dallas/roster/
dallas,Dallas Mavericks,nba.p.10525,Matthew Cleveland,Matthew,Cleveland,35,G,Guard,FA,FREE_AGENT,False,23,"6'7""",210,2002-09-15,Atlanta,,United States,Miami,,2025,,,,https://sports.yahoo.com/nba/players/10525/,https://s.yimg.com/iu/api/res/1.2/vPrA_nPFuXQSu7g7MgcMnQ--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10202025/10525.png,https://sports.yahoo.com/nba/teams/dallas/roster/
dallas,Dallas Mavericks,nba.p.10468,Cooper Flagg,Cooper,Flagg,32,SF/PG/PF,Small Forward/Point Guard/Power Forward,ACT,ACTIVE,True,19,"6'9""",205,2006-12-21,Newport,,United States,Duke,2025,2025,0,,,https://sports.yahoo.com/nba/players/10468/,https://s.yimg.com/iu/api/res/1.2/3litdoxGoinRcy2NMT1vZA--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10202025/10468.png,https://sports.yahoo.com/nba/teams/dallas/roster/
dallas,Dallas Mavericks,nba.p.6226,Daniel Gafford,Daniel,Gafford,21,C,Center,ACT,ACTIVE,True,27,"6'10""",265,1998-10-01,El Dorado,Arkansas,United States,Arkansas,2019,2025,6,,,https://sports.yahoo.com/nba/players/6226/,https://s.yimg.com/iu/api/res/1.2/wfe5NY07.2RWY2WKT5TSTA--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/6226.png,https://sports.yahoo.com/nba/teams/dallas/roster/
dallas,Dallas Mavericks,nba.p.4840,Kyrie Irving,Kyrie,Irving,11,SG/PG,Shooting Guard/Point Guard,ACT,ACTIVE,True,33,"6'2""",195,1992-03-23,Melbourne,Victoria,Australia,Duke,2011,2025,14,,,https://sports.yahoo.com/nba/players/4840/,https://s.yimg.com/iu/api/res/1.2/gGqGIda8lPFKhQ8PwFSPOA--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/4840.png,https://sports.yahoo.com/nba/teams/dallas/roster/
dallas,Dallas Mavericks,nba.p.10300,AJ Johnson,AJ,Johnson,8,SG/PG/SF,Shooting Guard/Point Guard/Small Forward,ACT,ACTIVE,True,21,"6'5""",160,2004-12-01,Woodland Hills,,United States,,2024,2025,1,,,https://sports.yahoo.com/nba/players/10300/,https://s.yimg.com/iu/api/res/1.2/sL3NFgiwUa1gkxCxuS3OZw--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/10300.png,https://sports.yahoo.com/nba/teams/dallas/roster/
dallas,Dallas Mavericks,nba.p.10504,Miles Kelly,Miles,Kelly,14,PG,Point Guard,FA,FREE_AGENT,False,23,"6'4""",190,2003-01-26,Stone Mountain,,United States,Auburn,2025,2025,0,,,https://sports.yahoo.com/nba/players/10504/,https://s.yimg.com/iu/api/res/1.2/hT5KYKtttVCoXMsuB7Wzag--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10202025/10504.png,https://sports.yahoo.com/nba/teams/dallas/roster/
dallas,Dallas Mavericks,nba.p.10097,Dereck Lively II,Dereck,Lively II,2,C,Center,ACT,ACTIVE,True,22,"7'1""",230,2004-02-12,Philadelphia,,United States,Duke,2023,2025,2,,,https://sports.yahoo.com/nba/players/10097/,https://s.yimg.com/iu/api/res/1.2/DO9_HP6Z4t1sYXSAMoetEA--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/10097.png,https://sports.yahoo.com/nba/teams/dallas/roster/
dallas,Dallas Mavericks,nba.p.6499,Naji Marshall,Naji,Marshall,13,SF/SG/PF,Small Forward/Shooting Guard/Power Forward,ACT,ACTIVE,True,28,"6'6""",220,1998-01-24,Atlantic City,New Jersey,United States,Xavier,2020,2025,5,,,https://sports.yahoo.com/nba/players/6499/,https://s.yimg.com/iu/api/res/1.2/DWBuNmFxK8Jokax8eBp3Pw--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/6499.png,https://sports.yahoo.com/nba/teams/dallas/roster/
dallas,Dallas Mavericks,nba.p.6275,Caleb Martin,Caleb,Martin,16,SF/PF,Small Forward/Power Forward,ACT,ACTIVE,True,30,"6'5""",205,1995-09-28,Winston-Salem,North Carolina,United States,Nevada,2019,2025,6,,,https://sports.yahoo.com/nba/players/6275/,https://s.yimg.com/iu/api/res/1.2/pD.jmNGg12IxIC9nhx6K0w--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/6275.png,https://sports.yahoo.com/nba/teams/dallas/roster/
dallas,Dallas Mavericks,nba.p.5073,Khris Middleton,Khris,Middleton,20,SF/PF,Small Forward/Power Forward,ACT,ACTIVE,True,34,"6'7""",222,1991-08-12,Charleston,South Carolina,United States,Texas A&M,2012,2025,13,,,https://sports.yahoo.com/nba/players/5073/,https://s.yimg.com/iu/api/res/1.2/smdTS2X_ptKaIniCua6LHg--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/02132026/5073.1.png,https://sports.yahoo.com/nba/teams/dallas/roster/
dallas,Dallas Mavericks,nba.p.10511,Ryan Nembhard,Ryan,Nembhard,9,PG,Point Guard,ACT,ACTIVE,True,23,"5'11""",180,2003-03-10,Aurora,,Canada,Gonzaga,2025,2025,0,,,https://sports.yahoo.com/nba/players/10511/,https://s.yimg.com/iu/api/res/1.2/fJ1rowev28nvDSFJE6v4wA--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/10202025/10511.png,https://sports.yahoo.com/nba/teams/dallas/roster/
dallas,Dallas Mavericks,nba.p.10532,John Poulakidas,John,Poulakidas,1,SG/SF,Shooting Guard/Small Forward,TWO-WAY,TWO_WAY_CONTRACT,True,22,"6'6""",205,2003-04-04,Naperville,,United States,Yale,2025,2025,0,,,https://sports.yahoo.com/nba/players/10532/,,https://sports.yahoo.com/nba/teams/dallas/roster/
dallas,Dallas Mavericks,nba.p.5356,Dwight Powell,Dwight,Powell,7,C,Center,ACT,ACTIVE,True,34,"6'10""",240,1991-07-20,Toronto,Ontario,Canada,Stanford,2014,2025,11,,,https://sports.yahoo.com/nba/players/5356/,https://s.yimg.com/iu/api/res/1.2/gj8MFY7PS6EA3uZmDFqNGw--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/5356.png,https://sports.yahoo.com/nba/teams/dallas/roster/
dallas,Dallas Mavericks,nba.p.6574,Jeremiah Robinson-Earl,Jeremiah,Robinson-Earl,23,PF,Power Forward,FA,FREE_AGENT,False,25,"6'9""",240,2000-11-03,Kansas City,Missouri,United States,Villanova,2021,2025,4,,,https://sports.yahoo.com/nba/players/6574/,https://s.yimg.com/iu/api/res/1.2/plk2I7KQH4egwaBWI3f6bg--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/6574.1.png,https://sports.yahoo.com/nba/teams/dallas/roster/
dallas,Dallas Mavericks,nba.p.10262,Tyler Smith,Tyler,Smith,23,PF/C,Power Forward/Center,TWO-WAY,TWO_WAY_CONTRACT,True,21,"6'9""",224,2004-11-02,New Orleans,,United States,,2024,2025,1,,,https://sports.yahoo.com/nba/players/10262/,https://s.yimg.com/iu/api/res/1.2/EMIhpV73oMc6ukZhJJGrwA--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/02132026/10262.1.png,https://sports.yahoo.com/nba/teams/dallas/roster/
dallas,Dallas Mavericks,nba.p.5822,Dennis Smith Jr.,Dennis,Smith Jr.,8,PG,Point Guard,FA,FREE_AGENT,False,28,"6'2""",205,1997-11-25,Fayetteville,North Carolina,United States,North Carolina State,2017,2025,8,,,https://sports.yahoo.com/nba/players/5822/,https://s.yimg.com/iu/api/res/1.2/aDxttw8M2yrTONoea3N_gA--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/5822.png,https://sports.yahoo.com/nba/teams/dallas/roster/
dallas,Dallas Mavericks,nba.p.4892,Klay Thompson,Klay,Thompson,31,SF/SG/PF,Small Forward/Shooting Guard/Power Forward,ACT,ACTIVE,True,36,"6'5""",220,1990-02-08,Los Angeles,California,United States,Washington State,2011,2025,14,,,https://sports.yahoo.com/nba/players/4892/,https://s.yimg.com/iu/api/res/1.2/IwONd90DMtUejeZ4yWHR9Q--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/4892.png,https://sports.yahoo.com/nba/teams/dallas/roster/
dallas,Dallas Mavericks,nba.p.6174,P.J. Washington,P.J.,Washington,25,PF/SF/C,Power Forward/Small Forward/Center,ACT,ACTIVE,True,27,"6'7""",230,1998-08-23,Louisville,Kentucky,United States,Kentucky,2019,2025,6,,,https://sports.yahoo.com/nba/players/6174/,https://s.yimg.com/iu/api/res/1.2/caXYojE26Lhs0aRwLb2T2A--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/6174.png,https://sports.yahoo.com/nba/teams/dallas/roster/
dallas,Dallas Mavericks,nba.p.6679,Brandon Williams,Brandon,Williams,10,PG/SG,Point Guard/Shooting Guard,ACT,ACTIVE,True,26,"6'1""",190,1999-11-22,Los Angeles,California,United States,Arizona,2021,2025,4,,,https://sports.yahoo.com/nba/players/6679/,https://s.yimg.com/iu/api/res/1.2/Ig19j2KAX2aWVtPIXnawsw--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/6679.png,https://sports.yahoo.com/nba/teams/dallas/roster/
denver,Denver Nuggets,nba.p.6816,James Akinjo,James,Akinjo,23,G,Guard,FA,FREE_AGENT,False,25,"6'1""",190,2000-11-27,Oakland,California,United States,Baylor,2022,2025,3,,,https://sports.yahoo.com/nba/players/6816/,,https://sports.yahoo.com/nba/teams/denver/roster/
denver,Denver Nuggets,nba.p.10509,Tamar Bates,Tamar,Bates,7,SG,Shooting Guard,FA,FREE_AGENT,False,23,"6'4""",195,2003-02-21,Kansas City,,United States,Missouri,2025,2025,0,,,https://sports.yahoo.com/nba/players/10509/,https://s.yimg.com/iu/api/res/1.2/hRfq.Ez9GV7gZb8zObGaMw--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/10509.png,https://sports.yahoo.com/nba/teams/denver/roster/
denver,Denver Nuggets,nba.p.6711,Christian Braun,Christian,Braun,0,SG/SF,Shooting Guard/Small Forward,ACT,ACTIVE,True,24,"6'6""",220,2001-04-17,Burlington,Kansas,United States,Kansas,2022,2025,3,,,https://sports.yahoo.com/nba/players/6711/,https://s.yimg.com/iu/api/res/1.2/lkLIxc4g772Sgh1CEVa5sQ--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/6711.png,https://sports.yahoo.com/nba/teams/denver/roster/
denver,Denver Nuggets,nba.p.6053,Bruce Brown,Bruce,Brown,11,PG/SG/SF,Point Guard/Shooting Guard/Small Forward,ACT,ACTIVE,True,29,"6'4""",202,1996-08-15,Boston,Massachusetts,United States,Miami (FL),2018,2025,7,,,https://sports.yahoo.com/nba/players/6053/,https://s.yimg.com/iu/api/res/1.2/PFpbuJSzenvsCoURa5Rhww--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/6053.png,https://sports.yahoo.com/nba/teams/denver/roster/
denver,Denver Nuggets,nba.p.6289,Moses Brown,Moses,Brown,34,C,Center,FA,FREE_AGENT,False,26,"7'2""",258,1999-10-13,New York,New York,United States,UCLA,2019,2025,6,,,https://sports.yahoo.com/nba/players/6289/,https://s.yimg.com/iu/api/res/1.2/XyCMo31OXG7Tn_ZbCNSiXQ--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/02132026/6289.3.png,https://sports.yahoo.com/nba/teams/denver/roster/
denver,Denver Nuggets,nba.p.6586,Kessler Edwards,Kessler,Edwards,20,SF,Small Forward,FA,FREE_AGENT,False,25,"6'8""",203,2000-08-09,Glendale,California,United States,Pepperdine,2021,2025,4,,,https://sports.yahoo.com/nba/players/6586/,https://s.yimg.com/iu/api/res/1.2/oPcrzNd7VGKU82lN2wF.Tw--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/02132026/6586.3.png,https://sports.yahoo.com/nba/teams/denver/roster/
denver,Denver Nuggets,nba.p.5295,Aaron Gordon,Aaron,Gordon,32,PF/C,Power Forward/Center,ACT,ACTIVE,True,30,"6'8""",235,1995-09-16,San Jose,California,United States,Arizona,2014,2025,11,,,https://sports.yahoo.com/nba/players/5295/,https://s.yimg.com/iu/api/res/1.2/A0S41rHqkpLj3k4wYkkzKQ--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/5295.png,https://sports.yahoo.com/nba/teams/denver/roster/
denver,Denver Nuggets,nba.p.5194,Tim Hardaway Jr.,Tim,Hardaway Jr.,10,SG/SF/PF,Shooting Guard/Small Forward/Power Forward,ACT,ACTIVE,True,34,"6'5""",205,1992-03-16,Alameda,California,United States,Michigan,2013,2025,12,,,https://sports.yahoo.com/nba/players/5194/,https://s.yimg.com/iu/api/res/1.2/yIhdqbDSEJQJDyCHEn0_Fg--~B/YXBwaWQ9c2hhcmVkO2ZpPWZpbGw7cT03NTtoPTk2O3c9OTY-/https://s.yimg.com/xe/i/us/sp/v/nba_cutout/players_l/11172025/5194.png,https://sports.yahoo.com/nba/teams/denver/roster/
